File,Line,Pattern,Match,Context
TunicaIgnis.java,13,R_drawable_variable,R.drawable.tunica_ignis,this.idImage = R.drawable.tunica_ignis;
TunicaInfernalis.java,13,R_drawable_variable,R.drawable.tunica_infernalis,this.idImage = R.drawable.tunica_infernalis;
TuskNecklace.java,12,R_drawable_variable,R.drawable.tusk_necklace,this.idImage = R.drawable.tusk_necklace;
UndeadCuirass.java,12,R_drawable_variable,R.drawable.undead_cuirass,this.idImage = R.drawable.undead_cuirass;
UndeadGloves.java,12,R_drawable_variable,R.drawable.undead_gloves,this.idImage = R.drawable.undead_gloves;
UndeadGreaves.java,12,R_drawable_variable,R.drawable.undead_greaves,this.idImage = R.drawable.undead_greaves;
UndeadHelm.java,12,R_drawable_variable,R.drawable.undead_helm,this.idImage = R.drawable.undead_helm;
UndeadJacket.java,12,R_drawable_variable,R.drawable.undead_jacket,this.idImage = R.drawable.undead_jacket;
UndeadKnife.java,13,R_drawable_variable,R.drawable.undead_knife,this.idImage = R.drawable.undead_knife;
UndeadShield.java,12,R_drawable_variable,R.drawable.undead_shield,this.idImage = R.drawable.undead_shield;
UndeadStaff.java,12,R_drawable_variable,R.drawable.undead_staff,this.idImage = R.drawable.undead_staff;
UndeadSword.java,12,R_drawable_variable,R.drawable.undead_sword,this.idImage = R.drawable.undead_sword;
UnholyCuirass.java,13,R_drawable_variable,R.drawable.unholy_cuirass,this.idImage = R.drawable.unholy_cuirass;
UnholyPotion.java,12,R_drawable_variable,R.drawable.unholy_potion,this.idImage = R.drawable.unholy_potion;
UnholySpellcage.java,13,R_drawable_variable,R.drawable.unholy_spellcage,this.idImage = R.drawable.unholy_spellcage;
UnholySword.java,13,R_drawable_variable,R.drawable.unholy_sword,this.idImage = R.drawable.unholy_sword;
UnstableGem.java,12,R_drawable_variable,R.drawable.unstable_gem,this.idImage = R.drawable.unstable_gem;
UnstableStaff.java,18,R_drawable_variable,R.drawable.unstable_staff,this.idImage = R.drawable.unstable_staff;
UpgradeMarketQueue.java,13,R_drawable_variable,R.drawable.upgrade_market_queue,this.idImage = R.drawable.upgrade_market_queue;
UpgradeMarketTime.java,13,R_drawable_variable,R.drawable.upgrade_market_time,this.idImage = R.drawable.upgrade_market_time;
UpgradeQuarters.java,13,R_drawable_variable,R.drawable.upgrade_quarters,this.idImage = R.drawable.upgrade_quarters;
UpgradeShelter.java,13,R_drawable_variable,R.drawable.upgrade_shelter,this.idImage = R.drawable.upgrade_shelter;
UpgradeStorage.java,13,R_drawable_variable,R.drawable.upgrade_storage,this.idImage = R.drawable.upgrade_storage;
UpgradeTavernCapacity.java,13,R_drawable_variable,R.drawable.upgrade_tavern_capacity,this.idImage = R.drawable.upgrade_tavern_capacity;
UpgradeTavernTime.java,13,R_drawable_variable,R.drawable.upgrade_tavern_time,this.idImage = R.drawable.upgrade_tavern_time;
UpgradeWorkshopQueue.java,13,R_drawable_variable,R.drawable.upgrade_workshop_queue,this.idImage = R.drawable.upgrade_workshop_queue;
UpgradeWorkshopTime.java,13,R_drawable_variable,R.drawable.upgrade_workshop_time,this.idImage = R.drawable.upgrade_workshop_time;
VampireBow.java,13,R_drawable_variable,R.drawable.vampire_bow,this.idImage = R.drawable.vampire_bow;
VampireDagger.java,13,R_drawable_variable,R.drawable.vampire_dagger,this.idImage = R.drawable.vampire_dagger;
VampireScepter.java,13,R_drawable_variable,R.drawable.vampire_scepter,this.idImage = R.drawable.vampire_scepter;
VampireSword.java,13,R_drawable_variable,R.drawable.vampire_sword,this.idImage = R.drawable.vampire_sword;
VeilBreaker.java,12,R_drawable_variable,R.drawable.veil_breaker,this.idImage = R.drawable.veil_breaker;
VeilShatterer.java,12,R_drawable_variable,R.drawable.veil_shatterer,this.idImage = R.drawable.veil_shatterer;
VerdantBlade.java,12,R_drawable_variable,R.drawable.verdant_blade,this.idImage = R.drawable.verdant_blade;
VerdantBoots.java,12,R_drawable_variable,R.drawable.verdant_boots,this.idImage = R.drawable.verdant_boots;
VerdantBow.java,12,R_drawable_variable,R.drawable.verdant_bow,this.idImage = R.drawable.verdant_bow;
VerdantGloves.java,12,R_drawable_variable,R.drawable.verdant_gloves,this.idImage = R.drawable.verdant_gloves;
VerdantHelm.java,12,R_drawable_variable,R.drawable.verdant_helm,this.idImage = R.drawable.verdant_helm;
Vinegar.java,12,R_drawable_variable,R.drawable.vinegar,this.idImage = R.drawable.vinegar;
VoidArmor.java,12,R_drawable_variable,R.drawable.void_armor,this.idImage = R.drawable.void_armor;
VoidCore.java,12,R_drawable_variable,R.drawable.void_core,this.idImage = R.drawable.void_core;
VoidCrusher.java,13,R_drawable_variable,R.drawable.void_crusher,this.idImage = R.drawable.void_crusher;
VoidPendant.java,14,R_drawable_variable,R.drawable.void_pendant,this.idImage = R.drawable.void_pendant;
VoltaicShock.java,14,R_drawable_variable,R.drawable.voltaic_shock,this.idImage = R.drawable.voltaic_shock;
VoodooDoll.java,12,R_drawable_variable,R.drawable.voodoo_doll,this.idImage = R.drawable.voodoo_doll;
WardenBelt.java,12,R_drawable_variable,R.drawable.warden_belt,this.idImage = R.drawable.warden_belt;
WarlordSkull.java,12,R_drawable_variable,R.drawable.warlord_skull,this.idImage = R.drawable.warlord_skull;
WerewolfFang.java,12,R_drawable_variable,R.drawable.werewolf_fang,this.idImage = R.drawable.werewolf_fang;
WhiteHair.java,12,R_drawable_variable,R.drawable.white_hair,this.idImage = R.drawable.white_hair;
WhiteSlime.java,12,R_drawable_variable,R.drawable.white_slime,this.idImage = R.drawable.white_slime;
WickedScepter.java,13,R_drawable_variable,R.drawable.wicked_scepter,this.idImage = R.drawable.wicked_scepter;
WickedSeal.java,12,R_drawable_variable,R.drawable.wicked_seal,this.idImage = R.drawable.wicked_seal;
WildEgg.java,13,R_drawable_variable,R.drawable.egg_wild,this.idImage = R.drawable.egg_wild;
WingFabric.java,12,R_drawable_variable,R.drawable.wing_fabric,this.idImage = R.drawable.wing_fabric;
WinterBoots.java,13,R_drawable_variable,R.drawable.winter_boots,this.idImage = R.drawable.winter_boots;
WinterCape.java,12,R_drawable_variable,R.drawable.winter_cape,this.idImage = R.drawable.winter_cape;
Wintercloth.java,12,R_drawable_variable,R.drawable.wintercloth,this.idImage = R.drawable.wintercloth;
WinterGloves.java,13,R_drawable_variable,R.drawable.winter_gloves,this.idImage = R.drawable.winter_gloves;
WinterHelm.java,13,R_drawable_variable,R.drawable.winter_helm,this.idImage = R.drawable.winter_helm;
WinterShield.java,12,R_drawable_variable,R.drawable.winter_shield,this.idImage = R.drawable.winter_shield;
Winterwood.java,12,R_drawable_variable,R.drawable.winterwood,this.idImage = R.drawable.winterwood;
WinterwoodBow.java,12,R_drawable_variable,R.drawable.winterwood_bow,this.idImage = R.drawable.winterwood_bow;
WinterwoodStaff.java,12,R_drawable_variable,R.drawable.winterwood_staff,this.idImage = R.drawable.winterwood_staff;
Wood.java,12,R_drawable_variable,R.drawable.wood,this.idImage = R.drawable.wood;
WoodenBow.java,12,R_drawable_variable,R.drawable.wooden_bow,this.idImage = R.drawable.wooden_bow;
WoodenBuckler.java,12,R_drawable_variable,R.drawable.wooden_buckler,this.idImage = R.drawable.wooden_buckler;
WoodenEgg.java,13,R_drawable_variable,R.drawable.egg_wooden,this.idImage = R.drawable.egg_wooden;
WurmBlood.java,12,R_drawable_variable,R.drawable.wurm_blood,this.idImage = R.drawable.wurm_blood;
WurmScale.java,12,R_drawable_variable,R.drawable.wurm_scale,this.idImage = R.drawable.wurm_scale;
WurmscalesBoots.java,12,R_drawable_variable,R.drawable.wurmscales_boots,this.idImage = R.drawable.wurmscales_boots;
WurmscalesGloves.java,12,R_drawable_variable,R.drawable.wurmscales_gloves,this.idImage = R.drawable.wurmscales_gloves;
WurmscalesJacket.java,12,R_drawable_variable,R.drawable.wurmscales_jacket,this.idImage = R.drawable.wurmscales_jacket;
WurmscalesShield.java,12,R_drawable_variable,R.drawable.wurmscales_shield,this.idImage = R.drawable.wurmscales_shield;
WyvernCape.java,13,R_drawable_variable,R.drawable.wyvern_cape,this.idImage = R.drawable.wyvern_cape;
WyvernChop.java,12,R_drawable_variable,R.drawable.wyvern_chop,this.idImage = R.drawable.wyvern_chop;
Yoghurt.java,12,R_drawable_variable,R.drawable.yoghurt,this.idImage = R.drawable.yoghurt;
Abomination.java,41,R_drawable_variable,R.drawable.unit_abomination,this.imageId = R.drawable.unit_abomination;
AmanitaObscura.java,45,R_drawable_variable,R.drawable.unit_amanita_obscura,this.imageId = R.drawable.unit_amanita_obscura;
AncientEnt.java,39,R_drawable_variable,R.drawable.unit_ancient_ent,this.imageId = R.drawable.unit_ancient_ent;
ArcaneAssassin.java,39,R_drawable_variable,R.drawable.unit_arcane_assassin,this.imageId = R.drawable.unit_arcane_assassin;
ArchmageOfLarox.java,44,R_drawable_variable,R.drawable.unit_archmage_of_larox,this.imageId = R.drawable.unit_archmage_of_larox;
AvatarOfTheAncient.java,42,R_drawable_variable,R.drawable.unit_avatar_of_the_ancient,this.imageId = R.drawable.unit_avatar_of_the_ancient;
Banshee.java,41,R_drawable_variable,R.drawable.unit_banshee,this.imageId = R.drawable.unit_banshee;
Beholder.java,39,R_drawable_variable,R.drawable.unit_beholder,this.imageId = R.drawable.unit_beholder;
Berserker.java,42,R_drawable_variable,R.drawable.unit_berserker,this.imageId = R.drawable.unit_berserker;
BleakDeacon.java,44,R_drawable_variable,R.drawable.unit_bleak_deacon,this.imageId = R.drawable.unit_bleak_deacon;
BleakDisciple.java,43,R_drawable_variable,R.drawable.unit_bleak_disciple,this.imageId = R.drawable.unit_bleak_disciple;
Boar.java,39,R_drawable_variable,R.drawable.unit_boar,this.imageId = R.drawable.unit_boar;
CelestialDestroyer.java,46,R_drawable_variable,R.drawable.unit_celestial_destroyer,this.imageId = R.drawable.unit_celestial_destroyer;
CelestialLancer.java,42,R_drawable_variable,R.drawable.unit_celestial_lancer,this.imageId = R.drawable.unit_celestial_lancer;
Centaur.java,40,R_drawable_variable,R.drawable.unit_centaur,this.imageId = R.drawable.unit_centaur;
Cerebrum.java,45,R_drawable_variable,R.drawable.unit_cerebrum,this.imageId = R.drawable.unit_cerebrum;
ChiefScientistAva.java,44,R_drawable_variable,R.drawable.unit_chief_scientist_ava,this.imageId = R.drawable.unit_chief_scientist_ava;
CityWarden.java,40,R_drawable_variable,R.drawable.unit_city_warden,this.imageId = R.drawable.unit_city_warden;
Claris.java,42,R_drawable_variable,R.drawable.unit_claris,this.imageId = R.drawable.unit_claris;
Crusader.java,40,R_drawable_variable,R.drawable.unit_crusader,this.imageId = R.drawable.unit_crusader;
DeathHound.java,39,R_drawable_variable,R.drawable.unit_death_hound,this.imageId = R.drawable.unit_death_hound;
Deckhand.java,39,R_drawable_variable,R.drawable.unit_deckhand,this.imageId = R.drawable.unit_deckhand;
Djinn.java,40,R_drawable_variable,R.drawable.unit_djinn,this.imageId = R.drawable.unit_djinn;
DreamwroughtBeast.java,41,R_drawable_variable,R.drawable.unit_dreamwrought_beast,this.imageId = R.drawable.unit_dreamwrought_beast;
DreamwroughtDragon.java,42,R_drawable_variable,R.drawable.unit_dreamwrought_dragon,this.imageId = R.drawable.unit_dreamwrought_dragon;
DreamwroughtForge.java,41,R_drawable_variable,R.drawable.unit_dreamwrought_forge,this.imageId = R.drawable.unit_dreamwrought_forge;
DreamwroughtSwarm.java,47,R_drawable_variable,R.drawable.unit_dreamwrought_swarm,this.imageId = R.drawable.unit_dreamwrought_swarm;
Dryad.java,41,R_drawable_variable,R.drawable.unit_dryad,this.imageId = R.drawable.unit_dryad;
EldritchHound.java,40,R_drawable_variable,R.drawable.unit_eldritch_hound,this.imageId = R.drawable.unit_eldritch_hound;
ElectricSlime.java,44,R_drawable_variable,R.drawable.unit_electric_slime,this.imageId = R.drawable.unit_electric_slime;
EmperorClovisXXVIII.java,43,R_drawable_variable,R.drawable.unit_emperor_clovis_xxviii,this.imageId = R.drawable.unit_emperor_clovis_xxviii;
Enforcer.java,40,R_drawable_variable,R.drawable.unit_enforcer,this.imageId = R.drawable.unit_enforcer;
Ent.java,41,R_drawable_variable,R.drawable.unit_ent,this.imageId = R.drawable.unit_ent;
EtherealSoul.java,40,R_drawable_variable,R.drawable.unit_ethereal_soul,this.imageId = R.drawable.unit_ethereal_soul;
FireSlime.java,44,R_drawable_variable,R.drawable.unit_fire_slime,this.imageId = R.drawable.unit_fire_slime;
FirstMinisterAtos.java,45,R_drawable_variable,R.drawable.unit_first_minister_atos,this.imageId = R.drawable.unit_first_minister_atos;
ForestSpirit.java,40,R_drawable_variable,R.drawable.unit_forest_spirit,this.imageId = R.drawable.unit_forest_spirit;
FrozenSlime.java,44,R_drawable_variable,R.drawable.unit_frozen_slime,this.imageId = R.drawable.unit_frozen_slime;
Gcss.java,44,R_drawable_variable,R.drawable.unit_gcss,this.imageId = R.drawable.unit_gcss;
Ghoul.java,39,R_drawable_variable,R.drawable.unit_ghoul,this.imageId = R.drawable.unit_ghoul;
GiantMoth.java,41,R_drawable_variable,R.drawable.unit_giant_moth,this.imageId = R.drawable.unit_giant_moth;
GiantSpider.java,42,R_drawable_variable,R.drawable.unit_giant_spider,this.imageId = R.drawable.unit_giant_spider;
GiantTortoise.java,42,R_drawable_variable,R.drawable.unit_giant_tortoise,this.imageId = R.drawable.unit_giant_tortoise;
GoldenRabbit.java,41,R_drawable_variable,R.drawable.unit_golden_rabbit,this.imageId = R.drawable.unit_golden_rabbit;
GreenSpitfang.java,40,R_drawable_variable,R.drawable.unit_green_spitfang,this.imageId = R.drawable.unit_green_spitfang;
HeadlessKnight.java,54,R_drawable_variable,R.drawable.unit_headless_knight,this.imageId = R.drawable.unit_headless_knight;
HeraldKali.java,47,R_drawable_variable,R.drawable.unit_herald_kali,this.imageId = R.drawable.unit_herald_kali;
HeraldMaya.java,47,R_drawable_variable,R.drawable.unit_herald_maya,this.imageId = R.drawable.unit_herald_maya;
HeraldShoran.java,47,R_drawable_variable,R.drawable.unit_herald_shoran,this.imageId = R.drawable.unit_herald_shoran;
HeraldXavi.java,47,R_drawable_variable,R.drawable.unit_herald_xavi,this.imageId = R.drawable.unit_herald_xavi;
IceElemental.java,43,R_drawable_variable,R.drawable.unit_ice_elemental,this.imageId = R.drawable.unit_ice_elemental;
Iconoclast.java,45,R_drawable_variable,R.drawable.unit_iconoclast,this.imageId = R.drawable.unit_iconoclast;
Imp.java,51,R_drawable_variable,R.drawable.unit_imp,this.imageId = R.drawable.unit_imp;
ImperialGuard.java,39,R_drawable_variable,R.drawable.unit_imperial_guard,this.imageId = R.drawable.unit_imperial_guard;
ImperialMage.java,39,R_drawable_variable,R.drawable.unit_imperial_mage,this.imageId = R.drawable.unit_imperial_mage;
InsaneCitizen.java,39,R_drawable_variable,R.drawable.unit_insane_citizen,this.imageId = R.drawable.unit_insane_citizen;
InsaneMerchant.java,40,R_drawable_variable,R.drawable.unit_insane_merchant,this.imageId = R.drawable.unit_insane_merchant;
InsanePriest.java,39,R_drawable_variable,R.drawable.unit_insane_priest,this.imageId = R.drawable.unit_insane_priest;
KabarTheRotten.java,41,R_drawable_variable,R.drawable.unit_kabar_the_rotten,this.imageId = R.drawable.unit_kabar_the_rotten;
KasimirTheSeer.java,41,R_drawable_variable,R.drawable.unit_kasimir_the_seer,this.imageId = R.drawable.unit_kasimir_the_seer;
KingAino.java,42,R_drawable_variable,R.drawable.unit_king_aino,this.imageId = R.drawable.unit_king_aino;
Lazarus.java,41,R_drawable_variable,R.drawable.unit_lazarus,this.imageId = R.drawable.unit_lazarus;
LegateHadrian.java,51,R_drawable_variable,R.drawable.unit_legate_hadrian,this.imageId = R.drawable.unit_legate_hadrian;
LesserTitan.java,43,R_drawable_variable,R.drawable.unit_lesser_titan,this.imageId = R.drawable.unit_lesser_titan;
LostMiner.java,41,R_drawable_variable,R.drawable.unit_lost_miner,this.imageId = R.drawable.unit_lost_miner;
MagicArmor.java,42,R_drawable_variable,R.drawable.unit_magic_armor,this.imageId = R.drawable.unit_magic_armor;
Mimic.java,40,R_drawable_variable,R.drawable.unit_mimic,this.imageId = R.drawable.unit_mimic;
MysteriousTentacle.java,39,R_drawable_variable,R.drawable.unit_mysterious_tentacle,this.imageId = R.drawable.unit_mysterious_tentacle;
Necrobot.java,42,R_drawable_variable,R.drawable.unit_necrobot,this.imageId = R.drawable.unit_necrobot;
Necrolith.java,41,R_drawable_variable,R.drawable.unit_necrolith,this.imageId = R.drawable.unit_necrolith;
NexusResearcher.java,42,R_drawable_variable,R.drawable.unit_nexus_researcher,this.imageId = R.drawable.unit_nexus_researcher;
ObsidianGolem.java,39,R_drawable_variable,R.drawable.unit_obsidian_golem,this.imageId = R.drawable.unit_obsidian_golem;
Oculus.java,41,R_drawable_variable,R.drawable.unit_oculus,this.imageId = R.drawable.unit_oculus;
PaleHermit.java,42,R_drawable_variable,R.drawable.unit_pale_hermit,this.imageId = R.drawable.unit_pale_hermit;
Phantasm.java,42,R_drawable_variable,R.drawable.unit_phantasm,this.imageId = R.drawable.unit_phantasm;
Phoenix.java,40,R_drawable_variable,R.drawable.unit_phoenix,this.imageId = R.drawable.unit_phoenix;
Pirate.java,40,R_drawable_variable,R.drawable.unit_pirate,this.imageId = R.drawable.unit_pirate;
PirateCaptain.java,41,R_drawable_variable,R.drawable.unit_pirate_captain,this.imageId = R.drawable.unit_pirate_captain;
PirateLieutenant.java,40,R_drawable_variable,R.drawable.unit_pirate_lieutenant,this.imageId = R.drawable.unit_pirate_lieutenant;
PrimevalWurm.java,42,R_drawable_variable,R.drawable.unit_primeval_wurm,this.imageId = R.drawable.unit_primeval_wurm;
PrimordialTitan.java,43,R_drawable_variable,R.drawable.unit_primordial_titan,this.imageId = R.drawable.unit_primordial_titan;
Pterodactyl.java,40,R_drawable_variable,R.drawable.unit_pterodactyl,this.imageId = R.drawable.unit_pterodactyl;
ReinforcedDoor.java,43,R_drawable_variable,R.drawable.unit_reinforced_door,this.imageId = R.drawable.unit_reinforced_door;
SandDemon.java,43,R_drawable_variable,R.drawable.unit_sand_demon,this.imageId = R.drawable.unit_sand_demon;
SandStatue.java,44,R_drawable_variable,R.drawable.unit_sand_statue,this.imageId = R.drawable.unit_sand_statue;
SandVulture.java,39,R_drawable_variable,R.drawable.unit_sand_vulture,this.imageId = R.drawable.unit_sand_vulture;
ShahuriArcher.java,42,R_drawable_variable,R.drawable.unit_shahuri_archer,this.imageId = R.drawable.unit_shahuri_archer;
ShahuriMage.java,40,R_drawable_variable,R.drawable.unit_shahuri_mage,this.imageId = R.drawable.unit_shahuri_mage;
ShahuriWarrior.java,39,R_drawable_variable,R.drawable.unit_shahuri_warrior,this.imageId = R.drawable.unit_shahuri_warrior;
ShaKireFirstSwordsman.java,40,R_drawable_variable,R.drawable.unit_sha_kire_first_swordsman,this.imageId = R.drawable.unit_sha_kire_first_swordsman;
ShaTheHiddenGod.java,41,R_drawable_variable,R.drawable.unit_sha_the_hidden_god,this.imageId = R.drawable.unit_sha_the_hidden_god;
Singularity.java,45,R_drawable_variable,R.drawable.unit_singularity,this.imageId = R.drawable.unit_singularity;
Slime.java,39,R_drawable_variable,R.drawable.unit_slime,this.imageId = R.drawable.unit_slime;
SlimeKing.java,48,R_drawable_variable,R.drawable.unit_slime_king,this.imageId = R.drawable.unit_slime_king;
SmolderingTitan.java,43,R_drawable_variable,R.drawable.unit_smoldering_titan,this.imageId = R.drawable.unit_smoldering_titan;
SnowWyvern.java,40,R_drawable_variable,R.drawable.unit_snow_wyvern,this.imageId = R.drawable.unit_snow_wyvern;
StoneShaman.java,42,R_drawable_variable,R.drawable.unit_stone_shaman,this.imageId = R.drawable.unit_stone_shaman;
TekeliLiFirstApostle.java,41,R_drawable_variable,R.drawable.unit_tekeli_li_first_apostle,this.imageId = R.drawable.unit_tekeli_li_first_apostle;
Terrorsaurus.java,40,R_drawable_variable,R.drawable.unit_terrorsaurus,this.imageId = R.drawable.unit_terrorsaurus;
TheAncient.java,50,R_drawable_variable,R.drawable.unit_the_ancient,this.imageId = R.drawable.unit_the_ancient;
TheExiled.java,49,R_drawable_variable,R.drawable.unit_the_exiled,this.imageId = R.drawable.unit_the_exiled;
TheMachine.java,41,R_drawable_variable,R.drawable.unit_the_machine,this.imageId = R.drawable.unit_the_machine;
Thorvus.java,49,R_drawable_variable,R.drawable.unit_thorvus,this.imageId = R.drawable.unit_thorvus;
Treant.java,39,R_drawable_variable,R.drawable.unit_treant,this.imageId = R.drawable.unit_treant;
Troll.java,40,R_drawable_variable,R.drawable.unit_troll,this.imageId = R.drawable.unit_troll;
TrollShaman.java,43,R_drawable_variable,R.drawable.unit_troll_shaman,this.imageId = R.drawable.unit_troll_shaman;
TrollWarrior.java,41,R_drawable_variable,R.drawable.unit_troll_warrior,this.imageId = R.drawable.unit_troll_warrior;
TrollWhelp.java,40,R_drawable_variable,R.drawable.unit_troll_whelp,this.imageId = R.drawable.unit_troll_whelp;
TutorialWolf.java,39,R_drawable_variable,R.drawable.unit_wolf,this.imageId = R.drawable.unit_wolf;
Ultraslime.java,41,R_drawable_variable,R.drawable.unit_ultraslime,this.imageId = R.drawable.unit_ultraslime;
Undead.java,39,R_drawable_variable,R.drawable.unit_undead,this.imageId = R.drawable.unit_undead;
UndeadArcher.java,40,R_drawable_variable,R.drawable.unit_undead_archer,this.imageId = R.drawable.unit_undead_archer;
UndeadGeneral.java,39,R_drawable_variable,R.drawable.unit_undead_general,this.imageId = R.drawable.unit_undead_general;
UndeadWarlord.java,39,R_drawable_variable,R.drawable.unit_undead_warlord,this.imageId = R.drawable.unit_undead_warlord;
VampireBat.java,41,R_drawable_variable,R.drawable.unit_vampire_bat,this.imageId = R.drawable.unit_vampire_bat;
VoidSlime.java,40,R_drawable_variable,R.drawable.unit_void_slime,this.imageId = R.drawable.unit_void_slime;
WickedTribute.java,41,R_drawable_variable,R.drawable.unit_wicked_tribute,this.imageId = R.drawable.unit_wicked_tribute;
WillOWisp.java,40,R_drawable_variable,R.drawable.unit_will_o_wisp,this.imageId = R.drawable.unit_will_o_wisp;
WizardOfLarox.java,44,R_drawable_variable,R.drawable.unit_wizard_of_larox,this.imageId = R.drawable.unit_wizard_of_larox;
Wolf.java,40,R_drawable_variable,R.drawable.unit_wolf,this.imageId = R.drawable.unit_wolf;
Wurm.java,39,R_drawable_variable,R.drawable.unit_wurm,this.imageId = R.drawable.unit_wurm;
DoctrineAbilityType.java,7,R_drawable_variable,R.drawable.doctrine_ability_improved_health,"IMPROVED_HEALTH(R.string.doctrine_ability_improved_health_name, R.string.doctrine_ability_improved_health_description, R.drawable.doctrine_ability_imp"
DoctrineAbilityType.java,8,R_drawable_variable,R.drawable.doctrine_ability_improved_constitution,"IMPROVED_CONSTITUTION(R.string.doctrine_ability_improved_constitution_name, R.string.doctrine_ability_improved_constitution_description, R.drawable.do"
DoctrineAbilityType.java,9,R_drawable_variable,R.drawable.doctrine_ability_improved_dexterity,"IMPROVED_DEXTERITY(R.string.doctrine_ability_improved_dexterity_name, R.string.doctrine_ability_improved_dexterity_description, R.drawable.doctrine_ab"
DoctrineAbilityType.java,10,R_drawable_variable,R.drawable.doctrine_ability_improved_intelligence,"IMPROVED_INTELLIGENCE(R.string.doctrine_ability_improved_intelligence_name, R.string.doctrine_ability_improved_intelligence_description, R.drawable.do"
DoctrineAbilityType.java,11,R_drawable_variable,R.drawable.doctrine_ability_exalted_constitution,"EXALTED_CONSTITUTION(R.string.doctrine_ability_exalted_constitution_name, R.string.doctrine_ability_exalted_constitution_description, R.drawable.doctr"
DoctrineAbilityType.java,12,R_drawable_variable,R.drawable.doctrine_ability_exalted_dexterity,"EXALTED_DEXTERITY(R.string.doctrine_ability_exalted_dexterity_name, R.string.doctrine_ability_exalted_dexterity_description, R.drawable.doctrine_abili"
DoctrineAbilityType.java,13,R_drawable_variable,R.drawable.doctrine_ability_exalted_intelligence,"EXALTED_INTELLIGENCE(R.string.doctrine_ability_exalted_intelligence_name, R.string.doctrine_ability_exalted_intelligence_description, R.drawable.doctr"
DoctrineAbilityType.java,14,R_drawable_variable,R.drawable.doctrine_ability_exalted_health,"EXALTED_HEALTH(R.string.doctrine_ability_exalted_health_name, R.string.doctrine_ability_exalted_health_description, R.drawable.doctrine_ability_exalte"
DoctrineAbilityType.java,15,R_drawable_variable,R.drawable.doctrine_ability_exalted_mana,"EXALTED_MANA(R.string.doctrine_ability_exalted_mana_name, R.string.doctrine_ability_exalted_mana_description, R.drawable.doctrine_ability_exalted_mana"
DoctrineAbilityType.java,16,R_drawable_variable,R.drawable.doctrine_ability_lore_master,"LORE_MASTER(R.string.doctrine_ability_lore_master_name, R.string.doctrine_ability_lore_master_description, R.drawable.doctrine_ability_lore_master, 10"
DoctrineAbilityType.java,17,R_drawable_variable,R.drawable.doctrine_ability_servus_sanguinis,"SERVUS_SANGUINIS(R.string.doctrine_ability_servus_sanguinis_name, R.string.doctrine_ability_servus_sanguinis_description, R.drawable.doctrine_ability_"
DoctrineAbilityType.java,18,R_drawable_variable,R.drawable.doctrine_ability_servus_umbrae,"SERVUS_UMBRAE(R.string.doctrine_ability_servus_umbrae_name, R.string.doctrine_ability_servus_umbrae_description, R.drawable.doctrine_ability_servus_um"
DoctrineAbilityType.java,19,R_drawable_variable,R.drawable.doctrine_ability_necrosis_porphyrica,"NECROSIS_PORPHYRICA(R.string.doctrine_ability_necrosis_porphyrica_name, R.string.doctrine_ability_necrosis_porphyrica_description, R.drawable.doctrine"
DoctrineAbilityType.java,20,R_drawable_variable,R.drawable.doctrine_ability_genus_vampyri,"GENUS_VAMPYRI(R.string.doctrine_ability_genus_vampyri_name, R.string.doctrine_ability_genus_vampyri_description, R.drawable.doctrine_ability_genus_vam"
DoctrineAbilityType.java,21,R_drawable_variable,R.drawable.doctrine_ability_impenetrable_willpower,"IMPENETRABLE_WILLPOWER(R.string.doctrine_ability_impenetrable_willpower_name, R.string.doctrine_ability_impenetrable_willpower_description, R.drawable"
DoctrineAbilityType.java,22,R_drawable_variable,R.drawable.doctrine_ability_chilling_flow,"CHILLING_FLOW(R.string.doctrine_ability_chilling_flow_name, R.string.doctrine_ability_chilling_flow_description, R.drawable.doctrine_ability_chilling_"
DoctrineAbilityType.java,23,R_drawable_variable,R.drawable.doctrine_ability_mind_bender,"MIND_BENDER(R.string.doctrine_ability_mind_bender_name, R.string.doctrine_ability_mind_bender_description, R.drawable.doctrine_ability_mind_bender, 2,"
DoctrineAbilityType.java,24,R_drawable_variable,R.drawable.doctrine_ability_star_gaze,"STAR_GAZE(R.string.doctrine_ability_star_gaze_name, R.string.doctrine_ability_star_gaze_description, R.drawable.doctrine_ability_star_gaze, 4, 5, 2, 2"
DoctrineAbilityType.java,25,R_drawable_variable,R.drawable.doctrine_ability_arcane_suppression,"ARCANE_SUPPRESSION(R.string.doctrine_ability_arcane_suppression_name, R.string.doctrine_ability_arcane_suppression_description, R.drawable.doctrine_ab"
DoctrineAbilityType.java,26,R_drawable_variable,R.drawable.doctrine_ability_conditioned_reflexes,"CONDITIONED_REFLEXES(R.string.doctrine_ability_conditioned_reflexes_name, R.string.doctrine_ability_conditioned_reflexes_description, R.drawable.doctr"
DoctrineAbilityType.java,27,R_drawable_variable,R.drawable.doctrine_ability_tactical_knowledge,"TACTICAL_KNOWLEDGE(R.string.doctrine_ability_tactical_knowledge_name, R.string.doctrine_ability_tactical_knowledge_description, R.drawable.doctrine_ab"
DoctrineAbilityType.java,28,R_drawable_variable,R.drawable.doctrine_ability_relentless_assault,"RELENTLESS_ASSAULT(R.string.doctrine_ability_relentless_assault_name, R.string.doctrine_ability_relentless_assault_description, R.drawable.doctrine_ab"
